"TreeNo","NoRates","RootState","NoGains","NoLosses","MaxAgeStartLich","MaxAgeEndLich","GainNodeBegin_1","GainNodeBegin_2","GainNodeBegin_3","GainNodeBegin_4","GainNodeBegin_5","GainNodeBegin_6","GainNodeBegin_7","GainNodeBegin_8","GainNodeBegin_9","GainNodeBegin_10","GainNodeBegin_11","GainNodeBegin_12","GainNodeBegin_13","GainNodeBegin_14","GainNodeBegin_15","GainNodeBegin_16","GainNodeBegin_17","GainNodeBegin_18","GainNodeBegin_19","GainNodeBegin_20","GainNodeBegin_21","GainNodeBegin_22","GainNodeBegin_23","GainNodeBegin_24","GainNodeBegin_25","GainNodeEnd_1","GainNodeEnd_2","GainNodeEnd_3","GainNodeEnd_4","GainNodeEnd_5","GainNodeEnd_6","GainNodeEnd_7","GainNodeEnd_8","GainNodeEnd_9","GainNodeEnd_10","GainNodeEnd_11","GainNodeEnd_12","GainNodeEnd_13","GainNodeEnd_14","GainNodeEnd_15","GainNodeEnd_16","GainNodeEnd_17","GainNodeEnd_18","GainNodeEnd_19","GainNodeEnd_20","GainNodeEnd_21","GainNodeEnd_22","GainNodeEnd_23","GainNodeEnd_24","GainNodeEnd_25","GainBegin_1","GainBegin_2","GainBegin_3","GainBegin_4","GainBegin_5","GainBegin_6","GainBegin_7","GainBegin_8","GainBegin_9","GainBegin_10","GainBegin_11","GainBegin_12","GainBegin_13","GainBegin_14","GainBegin_15","GainBegin_16","GainBegin_17","GainBegin_18","GainBegin_19","GainBegin_20","GainBegin_21","GainBegin_22","GainBegin_23","GainBegin_24","GainBegin_25","GainEnd_1","GainEnd_2","GainEnd_3","GainEnd_4","GainEnd_5","GainEnd_6","GainEnd_7","GainEnd_8","GainEnd_9","GainEnd_10","GainEnd_11","GainEnd_12","GainEnd_13","GainEnd_14","GainEnd_15","GainEnd_16","GainEnd_17","GainEnd_18","GainEnd_19","GainEnd_20","GainEnd_21","GainEnd_22","GainEnd_23","GainEnd_24","GainEnd_25","LossNodeBegin_1","LossNodeBegin_2","LossNodeBegin_3","LossNodeBegin_4","LossNodeBegin_5","LossNodeBegin_6","LossNodeBegin_7","LossNodeBegin_8","LossNodeBegin_9","LossNodeBegin_10","LossNodeBegin_11","LossNodeBegin_12","LossNodeBegin_13","LossNodeBegin_14","LossNodeBegin_15","LossNodeBegin_16","LossNodeBegin_17","LossNodeBegin_18","LossNodeBegin_19","LossNodeBegin_20","LossNodeBegin_21","LossNodeBegin_22","LossNodeBegin_23","LossNodeBegin_24","LossNodeBegin_25","LossNodeEnd_1","LossNodeEnd_2","LossNodeEnd_3","LossNodeEnd_4","LossNodeEnd_5","LossNodeEnd_6","LossNodeEnd_7","LossNodeEnd_8","LossNodeEnd_9","LossNodeEnd_10","LossNodeEnd_11","LossNodeEnd_12","LossNodeEnd_13","LossNodeEnd_14","LossNodeEnd_15","LossNodeEnd_16","LossNodeEnd_17","LossNodeEnd_18","LossNodeEnd_19","LossNodeEnd_20","LossNodeEnd_21","LossNodeEnd_22","LossNodeEnd_23","LossNodeEnd_24","LossNodeEnd_25","LossBegin_1","LossBegin_2","LossBegin_3","LossBegin_4","LossBegin_5","LossBegin_6","LossBegin_7","LossBegin_8","LossBegin_9","LossBegin_10","LossBegin_11","LossBegin_12","LossBegin_13","LossBegin_14","LossBegin_15","LossBegin_16","LossBegin_17","LossBegin_18","LossBegin_19","LossBegin_20","LossBegin_21","LossBegin_22","LossBegin_23","LossBegin_24","LossBegin_25","LossEnd_1","LossEnd_2","LossEnd_3","LossEnd_4","LossEnd_5","LossEnd_6","LossEnd_7","LossEnd_8","LossEnd_9","LossEnd_10","LossEnd_11","LossEnd_12","LossEnd_13","LossEnd_14","LossEnd_15","LossEnd_16","LossEnd_17","LossEnd_18","LossEnd_19","LossEnd_20","LossEnd_21","LossEnd_22","LossEnd_23","LossEnd_24","LossEnd_25","LossNodeBegin_26","LossNodeEnd_26","LossBegin_26","LossEnd_26","LossNodeBegin_27","LossNodeEnd_27","LossBegin_27","LossEnd_27","LossNodeBegin_28","LossNodeEnd_28","LossBegin_28","LossEnd_28","LossNodeBegin_29","LossNodeEnd_29","LossBegin_29","LossEnd_29","LossNodeBegin_30","LossNodeEnd_30","LossBegin_30","LossEnd_30","LossNodeBegin_31","LossNodeEnd_31","LossBegin_31","LossEnd_31","LossNodeBegin_32","LossNodeEnd_32","LossBegin_32","LossEnd_32","LossNodeBegin_33","LossNodeEnd_33","LossBegin_33","LossEnd_33","LossNodeBegin_34","LossNodeEnd_34","LossBegin_34","LossEnd_34","LossNodeBegin_35","LossNodeEnd_35","LossBegin_35","LossEnd_35","LossNodeBegin_36","LossNodeEnd_36","LossBegin_36","LossEnd_36","LossNodeBegin_37","LossNodeEnd_37","LossBegin_37","LossEnd_37","LossNodeBegin_38","LossNodeEnd_38","LossBegin_38","LossEnd_38"
11,"2Rate","Non",16,5,301.5355,248.619998,315,319,320,317,335,337,342,349,352,362,365,381,382,441,450,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,323,324,336,338,343,350,353,53,54,67,70,442,451,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.906177,80.778667,127.399999,181.309999,94.479999,213.159999,189.229999,259.573094,234.180025,141.109311,81.849577,98.069998,73.161026,301.5355,296.752825,276.281167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.049999,116.879999,73.889999,99.489999,147.389999,148.971522,139.28,0,0,0,0,215.629999,248.619998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,462,470,473,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,151,159,160,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.94823,159.29211,182.582735,162.974972,166.750086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"2Rate","Non",11,10,311.517854,289.589647,321,324,320,491,501,505,511,514,513,574,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,82,390,492,195,196,512,515,518,265,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.852819,274.701858,311.517854,256.15141,135.420783,91.5893619999999,238.407123,197.958846,238.119335,98.07,76.656373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.507203,0,289.589647,98.601643,0,0,139.279999,94.479999,213.159999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,402,405,393,468,471,457,476,515,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,92,96,406,161,162,167,169,208,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.399999,113.8571,51.178385,226.419999,130.276081,142.49245,174.901852,109.129648,94.479999,189.229999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6378560000001,0,0,159.739999,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"2Rate","Non",4,16,359.990001,321.130001,310,329,388,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,330,76,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.990001,82.676247,143.638075,241.413036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.130001,59.948219,0,125.821538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,319,337,347,349,318,426,428,434,435,441,444,492,502,508,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,320,25,348,38,351,427,429,125,436,133,137,179,503,208,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.130001,250.036031,201.517688,177.265027,94.480002,255.976767,255.200001,226.420001,59.220412,127.400001,94.69724,285.433447,116.177125,177.895304,162.892411,282.010926,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.900001,146.848417,0,84.82845,0,245.912426,80.000001,159.740001,0,103.917387,0,0,0,158.954695,0,257.610001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"2Rate","Non",21,4,301.009006,277.502462,316,324,328,329,326,338,337,348,415,334,549,551,553,554,547,568,570,573,585,587,586,NA,NA,NA,NA,10,325,20,330,332,28,340,349,416,484,238,242,243,245,246,261,571,574,279,588,590,NA,NA,NA,NA,254.8637,115.074604,49.527416,119.711852,154.121807,270.011506,273.37339,287.256558,294.013911,301.009006,107.430247,109.371919,94.48,66.782145,146.45,201.677136,193.255958,165.268648,176.155692,201.784525,213.159999,NA,NA,NA,NA,0,79.05,0,61.64,46.92,0,251.265621,277.502462,102.3,236.323864,0,0,0,0,0,0,139.28,121.364971,0,121.073561,147.389999,NA,NA,NA,NA,358,365,366,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,51,52,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.758236,180.634537,165.706906,163.802447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"1Rate","Non",5,16,305.49,302.445476,320,432,494,500,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,433,495,504,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,162.940536,197.573987,76.502684,164.733995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.445476,146.450001,139.28,55.720536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,334,339,345,349,350,370,373,373,422,423,424,435,439,521,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,335,30,347,41,352,59,63,64,116,118,425,436,126,522,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.467283,226.420001,136.47239,127.400001,87.192817,244.191809,136.021554,172.401573,172.401573,153.218638,282.723038,265.01,76.171937,79.918897,240.612656,189.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.769523,159.740001,0,111.381509,0,80.0000000000001,0,0,0,0,0,239.45,17.4273489999999,0,194.415933,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"1Rate","Non",11,8,298.136875,259.549756,335,313,399,401,397,390,485,508,519,553,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,381,91,402,404,409,486,509,520,244,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.47939,298.136875,77.4311590000001,127.4,181.31,275.12,213.16,81.222335,202.029914,143.9498,234.775331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,259.549756,0,79.0500000000001,116.88,248.62,179.789444,57.371884,146.450001,0,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,415,417,437,466,523,526,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,107,108,129,158,524,217,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.488436,181.99574,156.587063,112.362177,80.4216210000001,101.569538,94.480001,146.177035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14.688894,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"2Rate","Non",17,4,297.090771,264.080898,323,324,321,328,334,343,417,482,490,489,544,559,578,579,581,586,589,NA,NA,NA,NA,NA,NA,NA,NA,15,325,327,329,336,344,176,483,185,495,545,562,269,271,585,587,590,NA,NA,NA,NA,NA,NA,NA,NA,45.674045,106.551142,145.950287,127.4,274.548653,297.090771,286.365152,295.29587,225.89109,231.453823,228.533483,73.248804,94.479999,68.636265,124.788652,213.159999,189.229999,NA,NA,NA,NA,NA,NA,NA,NA,0,61.64,46.92,79.05,251.719187,248.619999,0,264.080898,0,107.045265,139.279999,50.071699,0,0,98.069999,99.489999,147.389999,NA,NA,NA,NA,NA,NA,NA,NA,357,359,356,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,58,61,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.316158,158.469034,183.886421,116.070395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"1Rate","Non",4,15,305.49,296.63,309,542,559,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,543,250,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,130.156836,108.603489,75.3061299999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.63,98.0699979999999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,388,402,409,411,417,462,463,469,472,474,478,544,576,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377,80,91,99,100,105,152,465,164,473,475,479,545,268,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.701948,275.805555,110.064638,181.621249,162.890163,128.709668,66.278642,127.4,104.427585,159.74,102.37606,265.01,66.856057,94.480001,197.213086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,0,0,0,0,0,95.782305,0,56.634997,19.722121,253.47746,16.283805,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"2Rate","Non",6,20,359.99,349.794906,305,346,350,356,410,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,347,40,46,103,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,182.155297,134.480614,87.796547,189.705609,182.982554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.794906,139.280001,0,0,0,146.824563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,320,317,417,418,412,427,429,434,436,438,441,431,459,460,464,479,528,530,314,NA,NA,NA,NA,NA,319,22,329,106,419,112,121,430,435,126,130,136,444,148,149,152,171,529,531,595,NA,NA,NA,NA,NA,227.897214,213.16,265.01,77.598051,101.663352,146.824563,278.496127,255.2,127.4,115.573784,67.5615370000001,91.1219530000001,226.42,180.485134,167.435137,160.176685,140.023429,297.475105,276.201403,349.794906,NA,NA,NA,NA,NA,155.316805,0,239.45,0,21.947757,0,0,80.0000000000001,53.4784480000001,0,0,0,159.74,0,0,0,0,27.9,257.61,176.598136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"2Rate","Non",19,5,307.027609,265.897701,314,330,335,337,338,333,393,410,420,417,422,424,434,435,502,576,580,583,584,NA,NA,NA,NA,NA,NA,6,331,27,28,29,31,394,411,110,115,423,425,127,129,503,577,581,275,585,NA,NA,NA,NA,NA,NA,240.782814,190.110984,118.553384,94.48,69.943046,146.45,259.490052,193.134032,55.180397,97.982312,307.027609,300.635214,239.302708,276.777768,275.119999,127.399999,150.018033,43.396082,121.085019,NA,NA,NA,NA,NA,NA,0,110.278008,0,0,0,0,213.16,139.28,0,0,245.931797,265.897701,0,0,248.619999,79.049999,46.919999,0,61.639999,NA,NA,NA,NA,NA,NA,397,551,558,558,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,243,250,251,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.23,126.38593,159.582811,159.582811,162.93183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"1Rate","Non",7,15,305.49,296.63,308,318,362,377,433,427,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,319,53,67,120,125,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.197699,305.49,112.556774,130.025387,47.6706470000001,91.0576160000001,273.914872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,296.63,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,324,329,330,336,326,346,351,443,451,458,506,515,520,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,325,18,331,27,339,347,352,135,144,152,196,207,210,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.299188,255.2,69.2371940000001,127.4,101.923512,226.42,265.01,259.458588,94.4800010000001,201.160378,276.729507,119.451789,147.792083,140.466856,173.605905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80.0000000000001,0,90.0509790000001,0,159.74,253.189154,255.015792,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"2Rate","Non",4,21,359.99,321.13,306,508,561,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,198,562,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,137.173125,122.019549,61.644759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,0,98.0700000000001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,311,379,388,390,389,406,461,463,462,468,458,481,491,489,493,569,568,579,579,476,NA,NA,NA,NA,308,312,72,78,79,94,95,149,464,155,161,471,176,182,492,494,261,570,580,582,586,NA,NA,NA,NA,321.13,288.043162,294.171679,183.301842,163.749171,168.115655,92.700931,67.1723680000001,127.399999,136.138458,95.80288,226.419999,189.23,70.065677,214.993309,258.563334,194.169138,195.029722,216.859125,216.859125,275.017718,NA,NA,NA,NA,27.9,257.61,0,0,0,0,0,0,49.1545170000001,0,0,159.739999,0,0,162.719746,250.591697,0,116.9,147.391508,172.887658,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"1Rate","Non",5,17,321.13,305.49,308,371,379,395,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,55,65,84,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,119.065592,126.956741,98.6670130000001,73.769524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,405,408,409,413,424,494,496,504,507,508,510,519,528,529,534,580,NA,NA,NA,NA,NA,NA,NA,NA,314,96,97,102,105,425,495,497,197,198,509,202,207,220,221,236,274,NA,NA,NA,NA,NA,NA,NA,NA,265.01,222.002507,77.767662,192.36801,213.16,273.977804,255.2,226.42,101.97309,70.5273320000001,127.4,120.437884,83.5775390000001,186.7568,165.46637,160.144627,285.905956,NA,NA,NA,NA,NA,NA,NA,NA,257.762582,0,0,0,0,257.61,80.0000000000001,159.74,0,0,52.1648370000001,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"2Rate","Non",8,15,347.856715,321.13,310,326,337,339,408,416,417,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,327,25,28,98,107,422,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.856715,239.449999,98.0699980000001,66.6385240000001,142.002989,62.935033,188.707949,274.554725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,221.861134,0,0,0,0,139.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,324,327,331,425,435,442,443,448,439,438,472,473,524,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,325,18,21,119,129,131,444,141,452,455,164,474,525,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.029241,265.009999,221.861134,63.9695980000001,213.159999,282.162589,67.6109220000001,127.399999,83.2825050000001,226.419999,255.199999,112.353703,171.011197,293.780872,293.780872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,245.604117,0,0,0,0,0,99.2673710000001,0,159.739999,79.9999990000001,0,138.610865,274.554725,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
