"TreeNo","NoRates","RootState","NoGains","NoLosses","MaxAgeStartLich","MaxAgeEndLich","GainNodeBegin_1","GainNodeBegin_2","GainNodeBegin_3","GainNodeBegin_4","GainNodeBegin_5","GainNodeBegin_6","GainNodeBegin_7","GainNodeBegin_8","GainNodeBegin_9","GainNodeBegin_10","GainNodeBegin_11","GainNodeBegin_12","GainNodeBegin_13","GainNodeBegin_14","GainNodeBegin_15","GainNodeBegin_16","GainNodeBegin_17","GainNodeBegin_18","GainNodeBegin_19","GainNodeBegin_20","GainNodeBegin_21","GainNodeBegin_22","GainNodeBegin_23","GainNodeBegin_24","GainNodeBegin_25","GainNodeEnd_1","GainNodeEnd_2","GainNodeEnd_3","GainNodeEnd_4","GainNodeEnd_5","GainNodeEnd_6","GainNodeEnd_7","GainNodeEnd_8","GainNodeEnd_9","GainNodeEnd_10","GainNodeEnd_11","GainNodeEnd_12","GainNodeEnd_13","GainNodeEnd_14","GainNodeEnd_15","GainNodeEnd_16","GainNodeEnd_17","GainNodeEnd_18","GainNodeEnd_19","GainNodeEnd_20","GainNodeEnd_21","GainNodeEnd_22","GainNodeEnd_23","GainNodeEnd_24","GainNodeEnd_25","GainBegin_1","GainBegin_2","GainBegin_3","GainBegin_4","GainBegin_5","GainBegin_6","GainBegin_7","GainBegin_8","GainBegin_9","GainBegin_10","GainBegin_11","GainBegin_12","GainBegin_13","GainBegin_14","GainBegin_15","GainBegin_16","GainBegin_17","GainBegin_18","GainBegin_19","GainBegin_20","GainBegin_21","GainBegin_22","GainBegin_23","GainBegin_24","GainBegin_25","GainEnd_1","GainEnd_2","GainEnd_3","GainEnd_4","GainEnd_5","GainEnd_6","GainEnd_7","GainEnd_8","GainEnd_9","GainEnd_10","GainEnd_11","GainEnd_12","GainEnd_13","GainEnd_14","GainEnd_15","GainEnd_16","GainEnd_17","GainEnd_18","GainEnd_19","GainEnd_20","GainEnd_21","GainEnd_22","GainEnd_23","GainEnd_24","GainEnd_25","LossNodeBegin_1","LossNodeBegin_2","LossNodeBegin_3","LossNodeBegin_4","LossNodeBegin_5","LossNodeBegin_6","LossNodeBegin_7","LossNodeBegin_8","LossNodeBegin_9","LossNodeBegin_10","LossNodeBegin_11","LossNodeBegin_12","LossNodeBegin_13","LossNodeBegin_14","LossNodeBegin_15","LossNodeBegin_16","LossNodeBegin_17","LossNodeBegin_18","LossNodeBegin_19","LossNodeBegin_20","LossNodeBegin_21","LossNodeBegin_22","LossNodeBegin_23","LossNodeBegin_24","LossNodeBegin_25","LossNodeEnd_1","LossNodeEnd_2","LossNodeEnd_3","LossNodeEnd_4","LossNodeEnd_5","LossNodeEnd_6","LossNodeEnd_7","LossNodeEnd_8","LossNodeEnd_9","LossNodeEnd_10","LossNodeEnd_11","LossNodeEnd_12","LossNodeEnd_13","LossNodeEnd_14","LossNodeEnd_15","LossNodeEnd_16","LossNodeEnd_17","LossNodeEnd_18","LossNodeEnd_19","LossNodeEnd_20","LossNodeEnd_21","LossNodeEnd_22","LossNodeEnd_23","LossNodeEnd_24","LossNodeEnd_25","LossBegin_1","LossBegin_2","LossBegin_3","LossBegin_4","LossBegin_5","LossBegin_6","LossBegin_7","LossBegin_8","LossBegin_9","LossBegin_10","LossBegin_11","LossBegin_12","LossBegin_13","LossBegin_14","LossBegin_15","LossBegin_16","LossBegin_17","LossBegin_18","LossBegin_19","LossBegin_20","LossBegin_21","LossBegin_22","LossBegin_23","LossBegin_24","LossBegin_25","LossEnd_1","LossEnd_2","LossEnd_3","LossEnd_4","LossEnd_5","LossEnd_6","LossEnd_7","LossEnd_8","LossEnd_9","LossEnd_10","LossEnd_11","LossEnd_12","LossEnd_13","LossEnd_14","LossEnd_15","LossEnd_16","LossEnd_17","LossEnd_18","LossEnd_19","LossEnd_20","LossEnd_21","LossEnd_22","LossEnd_23","LossEnd_24","LossEnd_25"
3552,"2Rate","Non",17,5,321.54,278.45,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,262.942643,80.5155269999999,141.27,198.47,287.301734,287.301734,299.947813,114.04,81.2761819999999,78.8799999999999,226.286001,257.177282,80.3417639999999,126.34452,243.78,223.93,321.54,NA,NA,NA,NA,NA,NA,NA,NA,0,0,115.34,121.38,0,278.45,249.507694,0,0,58.2699999999999,133.482407,144.43,0,0,144.343005,164.18,146.16,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.614211,148.550089,177.494182,180.912901,194.611319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3562,"2Rate","Non",17,5,297.48,265.95,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,258.466363,78.275933,149.14,195.16,274.180802,274.180802,276.254211,61.92,43.585364,55.13,196.86967,232.670479,72.753546,114.420542,207.36,196.02,297.48,NA,NA,NA,NA,NA,NA,NA,NA,0,0,90.67,129.66,0,265.95,226.270984,0,0,47.88,115.373275,151.97,0,0,87.322073,155.05,241.93,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.919012,139.338549,161.701515,168.940011,182.858463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3602,"2Rate","Non",17,6,287.03,256.95,318,392,394,390,405,405,477,477,505,506,553,556,559,573,568,558,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,170,171,193,194,554,557,560,263,268,578,587,NA,NA,NA,NA,NA,NA,NA,NA,282.539675,66.075861,126.66,203.58,258.927926,258.927926,233.552485,233.552485,102.219999,72.8184419999999,108.13,205.192189,228.336383,78.727084,123.66753,246.06207,287.03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,104.41,127.81,0,244.98,0,0,0,0,82.56,121.207318,130.72,0,0,197.12,256.95,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.168876,145.062913,178.899867,182.875486,191.31807,179.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3637,"2Rate","Non",18,4,294.54,259.72,318,392,394,397,399,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,398,400,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,228.284875,57.263205,115.19,113.19,88.8078199999999,265.752361,265.752361,271.251886,96.9300000000001,68.9196470000001,76.510001,209.044839,237.13311,83.339126,130.91196,231.350001,206.130001,294.54,NA,NA,NA,NA,NA,NA,NA,0,0,61.29,42.0099999999999,51.1299999999999,0,259.72,217.420695,0,0,63.760001,123.880506,103.37,0,0,102.794572,161.050001,234.83,NA,NA,NA,NA,NA,NA,NA,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.544808,152.411373,159.506592,175.618316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3684,"2Rate","Non",17,5,310.85,244.89,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,274.137852,69.741833,126.48,206.21,278.936129,278.936129,282.295103,108.489999,77.4282689999999,83.27,195.025882,228.570844,55.810577,87.867288,190.360001,180.780001,310.85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77.58,130.62,0,244.89,227.722388,0,0,71.24,114.077804,147.400001,0,0,139.874956,93.8100009999999,223.23,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.583144,124.039489,144.198417,149.054399,162.043901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,"2Rate","Non",18,5,277.845446,234.74,318,392,394,390,405,405,477,477,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,170,171,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,277.845446,57.393825,131.39,178.27,245.530541,245.530541,219.996466,219.996466,114.269999,81.953129,102.86,200.38614,224.175623,39.127567,61.618739,218.44,197.3,272.38,NA,NA,NA,NA,NA,NA,NA,0,0,72.2299999999999,85.78,0,234.74,0,0,0,0,90.3,118.856952,114.97,0,0,109.516429,134.38,138.25,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.033623,112.673212,119.995975,135.971837,147.762148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3715,"2Rate","Non",4,21,349.274609,333.14,314,504,573,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,505,263,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.274609,159.518374,107.971379,168.889095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.14,97.599999,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,318,387,392,393,394,399,389,451,463,460,459,385,478,506,553,552,556,561,561,581,NA,NA,NA,NA,316,319,388,80,82,395,89,402,141,164,165,166,169,479,507,244,555,251,562,576,281,NA,NA,NA,NA,333.14,282.142542,271.07,94.444,152.689693,144.63,116.419594,241.72,137.576272,164.619245,170.651544,182.391079,300.424746,280.12,69.440776,100.17,230.008689,221.410747,241.720041,241.720041,193.95,NA,NA,NA,NA,33.32,262.1,83.82,0,0,59.5118570000001,0,166.65,0,0,0,0,0,270.659877,14.636001,0,135.871967,0,226.540048,173.67618,0,NA,NA,NA,NA
3746,"2Rate","Non",17,5,313.44,281.18,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,302.078381,73.0115200000001,151.23,215.91,291.791137,291.791137,293.078088,98.9,70.246112,93.26,209.160263,245.208688,50.8456260000001,80.0649740000001,232.78,218.53,313.44,NA,NA,NA,NA,NA,NA,NA,NA,0,0,84.1600000000001,123.59,0,281.18,234.494827,0,0,82.95,122.749063,150.339999,0,0,121.702964,178.68,242.95,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0173650000001,165.588564,199.515267,207.251285,218.774905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3914,"2Rate","Non",16,5,323.77,280.095972,318,392,394,397,399,386,476,505,506,553,556,559,573,568,558,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,398,400,405,477,193,194,554,557,560,263,268,578,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.315754,101.148424,191.93,176.26,97.59944,285.66,309.708095,121.370002,84.707525,118.149999,240.997403,270.232854,91.6062059999999,136.160906,294.048601,323.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,112.84,33.95,37.4999999999999,280.095972,246.490996,0,0,93.889999,143.444587,160.41,0,0,242.66,176.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,463,460,459,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,164,165,166,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.64866,149.00951,158.882974,180.645739,196.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4017,"2Rate","Non",17,5,301.68,273.37,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,283.757453,71.032765,143.9,188.53,283.618037,283.618037,287.366439,94.09,66.678436,105.720001,215.376773,247.851607,74.0837740000001,116.548367,236.66,230.93,301.68,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77.0600000000001,111.03,0,273.37,246.625255,0,0,94.660001,126.77873,145.96,0,0,142.407381,196.55,225.05,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.334308,143.353157,157.195247,162.950045,182.056752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4021,"2Rate","Non",17,5,320.6,263.61,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,303.201641,72.2850229999999,144.84,193.36,288.940247,288.940247,292.019396,100.579997,71.4690749999999,93.7700009999999,217.680748,249.751513,67.970382,107.012312,236.840001,224.370001,320.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,95.6399999999999,118.8,0,263.61,223.911219,0,0,63.0700009999999,128.565595,175.63,0,0,166.761058,165.310001,236.87,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.3781879999999,152.88854,184.162167,190.918122,201.934263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4197,"2Rate","Non",17,5,305.07,270.18,318,392,394,390,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,NA,270.436285,49.544888,102.47,166.56,276.612006,276.612006,293.078394,107.54,76.268316,83.3600000000001,225.150251,256.004955,81.683688,119.122587,240.62,230.17,305.07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,71.39,92.89,0,270.18,235.890532,0,0,51.8800000000001,135.21891,155.060001,0,0,147.396542,187.96,249.78,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.288108,140.199637,159.914126,168.156148,186.87635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4199,"2Rate","Non",18,5,291.99,255.28,318,392,394,390,405,405,477,477,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,170,171,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,269.611804,49.2987630000001,98.3,157.47,275.47176,275.47176,265.809147,265.809147,78.190001,55.42792,74.29,234.221235,258.221554,69.028102,108.601799,250.64,226.27,291.99,NA,NA,NA,NA,NA,NA,NA,0,0,69.24,84.3,0,255.28,0,0,0,0,46.77,139.61364,135.17,0,0,170.37661,193.58,240.87,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.282007,130.317556,149.897914,155.688664,170.154447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4229,"2Rate","Non",17,6,299.236624,244.89,318,392,394,390,405,405,477,477,505,506,553,556,559,573,568,558,383,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,170,171,193,194,554,557,560,263,268,578,587,NA,NA,NA,NA,NA,NA,NA,NA,299.236624,70.852749,105.87,174.13,254.216508,254.216508,254.767582,254.767582,51.209999,35.98742,71.2799990000001,220.373344,242.869613,71.2744020000001,112.152752,259.441279,285.86,NA,NA,NA,NA,NA,NA,NA,NA,0,0,72.4700000000001,101.91,0,244.89,0,0,0,0,49.2799990000001,130.88088,163.27,0,0,191.13,232.5,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9563120000001,139.068317,163.522599,170.745218,183.142621,161.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4384,"2Rate","Non",18,5,301.03,228.35,318,392,394,397,397,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,398,399,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,295.610203,59.5745470000001,123.87,122.76,122.76,269.425372,269.425372,289.16488,98.580002,69.242296,96.12,217.426417,237.656818,64.2885900000001,93.6703810000001,220.58,205.27,301.03,NA,NA,NA,NA,NA,NA,NA,0,0,72.2900000000001,34.26,95.4888560000001,0,228.35,227.210245,0,0,77.4,128.647619,133.27,0,0,130.55994,158.44,225.48,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4888560000001,121.937638,153.65737,157.694708,169.815781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4491,"2Rate","Non",16,6,310.85,258.05,318,392,394,390,405,405,476,505,506,553,556,559,573,568,558,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,81,396,397,97,406,477,193,194,554,557,560,263,268,578,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.377271,93.404144,159.15,231.29,281.415853,281.415853,290.702539,88.7099999999999,62.7489759999999,122.82,218.359692,242.621604,58.04181,91.38371,264.191261,310.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,94.89,118.75,0,258.05,246.336436,0,0,102.24,128.704558,146.919999,0,0,211.48,178.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,451,463,460,459,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.663836,145.476383,170.82061,178.873582,191.761904,195.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4853,"2Rate","Non",19,5,272.59,239.19,318,392,394,397,397,405,405,477,477,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,12,81,396,398,399,97,406,170,171,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,264.410929,71.224766,139.48,122.18,122.18,245.073962,245.073962,235.173928,235.173928,126.680001,91.245567,121.76,205.659069,227.148301,63.641403,99.861216,207.61,175.19,272.59,NA,NA,NA,NA,NA,NA,0,0,64.1200000000001,42.1800000000001,104.557098,0,225.39,0,0,0,0,100.88,122.604383,131,0,0,91.8285500000001,129.82,239.19,NA,NA,NA,NA,NA,NA,399,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.557098,121.118667,142.407555,147.403871,159.060146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4976,"2Rate","Non",18,4,326.49077,270.92,318,392,394,397,399,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,398,400,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,326.49077,72.6829670000001,139.34,133.56,100.948176,278.374282,278.374282,282.608499,97.6200000000001,69.3328020000001,117.76,218.027581,244.736808,49.147616,77.401715,238.85,205.74,313.95,NA,NA,NA,NA,NA,NA,NA,0,0,78.8200000000001,46.9100000000001,55.5000000000001,0,270.92,218.398217,0,0,91.21,129.450795,143.64,0,0,165.57377,165.01,206.55,NA,NA,NA,NA,NA,NA,NA,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.458038,172.950591,179.915393,194.64902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4986,"2Rate","Non",18,4,314.554136,260.58,318,392,394,397,399,405,405,476,505,506,553,556,559,573,568,578,581,383,NA,NA,NA,NA,NA,NA,NA,12,81,396,398,400,97,406,477,193,194,554,557,560,263,268,579,582,587,NA,NA,NA,NA,NA,NA,NA,314.554136,73.343523,145.18,145.4,129.321593,277.030937,277.030937,293.175239,99.600001,68.425819,95.27,223.159012,262.590034,69.1856260000001,102.349884,271.29,263.26,311.86,NA,NA,NA,NA,NA,NA,NA,0,0,78.6,39.69,100.36,0,260.58,220.228943,0,0,73.09,133.995885,165.430001,0,0,148.634919,233.55,192.88,NA,NA,NA,NA,NA,NA,NA,451,463,460,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,164,165,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.515128,175.527736,183.418726,195.335896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
